"Fecha","Sensor","Volumen (Gals)","Distancia (KM)","Ver en Mapa"
"2024-06-15 11:41:41","Sensor unico","26","26.30","Ver en Mapa"
"2024-06-15 11:42:41","Sensor unico","26","26.30","Ver en Mapa"
"2024-06-15 11:43:05","Sensor unico","26","26.30","Ver en Mapa"
"2024-06-15 11:43:38","Sensor unico","26","26.50","Ver en Mapa"
"2024-06-15 11:43:41","Sensor unico","26","26.50","Ver en Mapa"
"2024-06-15 11:44:23","Sensor unico","26","26.60","Ver en Mapa"
"2024-06-15 11:44:41","Sensor unico","26","26.60","Ver en Mapa"
"2024-06-15 11:45:41","Sensor unico","26","26.80","Ver en Mapa"
"2024-06-15 11:46:05","Sensor unico","26","26.80","Ver en Mapa"
"2024-06-15 11:46:41","Sensor unico","26","26.90","Ver en Mapa"
"2024-06-15 11:46:53","Sensor unico","26","26.90","Ver en Mapa"
"2024-06-15 11:47:41","Sensor unico","26","27.00","Ver en Mapa"
"2024-06-15 11:48:41","Sensor unico","26","27.00","Ver en Mapa"
"2024-06-15 11:49:41","Sensor unico","26","27.00","Ver en Mapa"
"2024-06-15 11:49:44","Sensor unico","26","27.00","Ver en Mapa"
"2024-06-15 11:50:41","Sensor unico","26","27.10","Ver en Mapa"
"2024-06-15 11:50:47","Sensor unico","26","27.10","Ver en Mapa"
"2024-06-15 11:51:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:52:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:53:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:54:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:55:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:56:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:57:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:58:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 11:59:41","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 12:00:23","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 12:00:26","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 12:00:35","Sensor unico","25.34","27.10","Ver en Mapa"
"2024-06-15 12:00:41","Sensor unico","25.34","27.20","Ver en Mapa"
"2024-06-15 12:01:29","Sensor unico","25.34","27.20","Ver en Mapa"
"2024-06-15 12:01:35","Sensor unico","25.34","27.20","Ver en Mapa"
"2024-06-15 12:01:41","Sensor unico","26","27.30","Ver en Mapa"
"2024-06-15 12:01:47","Sensor unico","26","27.30","Ver en Mapa"
"2024-06-15 12:01:53","Sensor unico","26","27.30","Ver en Mapa"
"2024-06-15 12:02:41","Sensor unico","25.34","27.30","Ver en Mapa"
"2024-06-15 12:03:14","Sensor unico","25.34","27.40","Ver en Mapa"
"2024-06-15 12:03:41","Sensor unico","25.34","27.40","Ver en Mapa"
"2024-06-15 12:04:41","Sensor unico","26","27.40","Ver en Mapa"
"2024-06-15 12:05:41","Sensor unico","26","27.40","Ver en Mapa"
"2024-06-15 12:06:41","Sensor unico","26","27.40","Ver en Mapa"
"2024-06-15 12:06:44","Sensor unico","26","27.40","Ver en Mapa"
"2024-06-15 12:07:17","Sensor unico","26","27.40","Ver en Mapa"
"2024-06-15 12:07:26","Sensor unico","26","27.40","Ver en Mapa"
"2024-06-15 12:07:41","Sensor unico","26","27.50","Ver en Mapa"
"2024-06-15 12:08:41","Sensor unico","25.34","27.50","Ver en Mapa"
"2024-06-15 12:09:41","Sensor unico","25.34","27.50","Ver en Mapa"
"2024-06-15 12:10:41","Sensor unico","25.34","27.60","Ver en Mapa"
"2024-06-15 12:11:41","Sensor unico","25.34","27.60","Ver en Mapa"
"2024-06-15 12:12:41","Sensor unico","25.34","27.60","Ver en Mapa"
"2024-06-15 12:13:08","Sensor unico","25.34","27.60","Ver en Mapa"
"2024-06-15 12:13:41","Sensor unico","25.34","27.80","Ver en Mapa"
"2024-06-15 12:13:50","Sensor unico","25.34","27.80","Ver en Mapa"
"2024-06-15 12:14:41","Sensor unico","25.34","27.80","Ver en Mapa"
"2024-06-15 12:15:41","Sensor unico","26","27.80","Ver en Mapa"
"2024-06-15 12:16:41","Sensor unico","26","27.80","Ver en Mapa"
"2024-06-15 12:17:41","Sensor unico","26","27.80","Ver en Mapa"
"2024-06-15 12:18:41","Sensor unico","26","27.80","Ver en Mapa"
"2024-06-15 12:19:41","Sensor unico","26","27.80","Ver en Mapa"
"2024-06-15 12:20:38","Sensor unico","26","27.90","Ver en Mapa"
"2024-06-15 12:20:41","Sensor unico","26","27.90","Ver en Mapa"
"2024-06-15 12:20:44","Sensor unico","26","27.90","Ver en Mapa"
"2024-06-15 12:21:41","Sensor unico","26","28.00","Ver en Mapa"
"2024-06-15 12:22:20","Sensor unico","26","28.10","Ver en Mapa"
"2024-06-15 12:22:23","Sensor unico","26","28.10","Ver en Mapa"
"2024-06-15 12:22:41","Sensor unico","26","28.10","Ver en Mapa"
"2024-06-15 12:23:41","Sensor unico","26","28.10","Ver en Mapa"
"2024-06-15 12:24:41","Sensor unico","26","28.10","Ver en Mapa"
"2024-06-15 12:25:05","Sensor unico","26","28.10","Ver en Mapa"
"2024-06-15 12:25:14","Sensor unico","26","28.20","Ver en Mapa"
"2024-06-15 12:25:41","Sensor unico","25.34","28.20","Ver en Mapa"
"2024-06-15 12:26:41","Sensor unico","25.34","28.20","Ver en Mapa"
"2024-06-15 12:27:41","Sensor unico","25.34","28.20","Ver en Mapa"
"2024-06-15 12:28:41","Sensor unico","25.34","28.20","Ver en Mapa"
"2024-06-15 12:29:41","Sensor unico","25.34","28.30","Ver en Mapa"
"2024-06-15 12:29:53","Sensor unico","25.34","28.30","Ver en Mapa"
"2024-06-15 12:30:23","Sensor unico","25.34","28.30","Ver en Mapa"
"2024-06-15 12:30:32","Sensor unico","25.34","28.40","Ver en Mapa"
"2024-06-15 12:30:41","Sensor unico","25.34","28.40","Ver en Mapa"
"2024-06-15 12:30:52","Sensor unico","25.34","28.40","Ver en Mapa"
"2024-06-15 12:39:50","Sensor unico","26","28.40","Ver en Mapa"
"2024-06-15 12:40:38","Sensor unico","26","28.40","Ver en Mapa"
"2024-06-15 12:40:47","Sensor unico","26","28.40","Ver en Mapa"
"2024-06-15 12:41:38","Sensor unico","25.34","28.50","Ver en Mapa"
"2024-06-15 12:42:38","Sensor unico","25.34","28.70","Ver en Mapa"
"2024-06-15 12:43:38","Sensor unico","24.68","28.70","Ver en Mapa"
"2024-06-15 12:44:02","Sensor unico","24.68","28.70","Ver en Mapa"
"2024-06-15 12:44:26","Sensor unico","24.68","28.80","Ver en Mapa"
"2024-06-15 12:44:38","Sensor unico","24.68","28.90","Ver en Mapa"
"2024-06-15 12:44:56","Sensor unico","24.68","28.90","Ver en Mapa"
"2024-06-15 12:45:38","Sensor unico","25.34","29.10","Ver en Mapa"
"2024-06-15 12:46:20","Sensor unico","25.34","29.10","Ver en Mapa"
"2024-06-15 12:46:23","Sensor unico","25.34","29.20","Ver en Mapa"
"2024-06-15 12:46:29","Sensor unico","25.34","29.20","Ver en Mapa"
"2024-06-15 12:46:38","Sensor unico","25.34","29.20","Ver en Mapa"
"2024-06-15 12:46:50","Sensor unico","25.34","29.20","Ver en Mapa"
"2024-06-15 12:47:38","Sensor unico","25.34","29.20","Ver en Mapa"
"2024-06-15 12:48:38","Sensor unico","24.68","29.20","Ver en Mapa"
"2024-06-15 12:49:38","Sensor unico","24.68","29.40","Ver en Mapa"
"2024-06-15 12:49:41","Sensor unico","24.68","29.40","Ver en Mapa"
"2024-06-15 12:50:38","Sensor unico","25.34","29.40","Ver en Mapa"
"2024-06-15 12:51:14","Sensor unico","25.34","29.50","Ver en Mapa"
"2024-06-15 12:51:26","Sensor unico","25.34","29.50","Ver en Mapa"
"2024-06-15 12:51:38","Sensor unico","26","29.50","Ver en Mapa"
"2024-06-15 12:52:38","Sensor unico","26","29.50","Ver en Mapa"
"2024-06-15 12:53:38","Sensor unico","26","29.50","Ver en Mapa"
"2024-06-15 12:54:38","Sensor unico","26","29.50","Ver en Mapa"
"2024-06-15 12:55:38","Sensor unico","25.34","29.50","Ver en Mapa"
"2024-06-15 12:56:38","Sensor unico","25.34","29.50","Ver en Mapa"
"2024-06-15 12:57:38","Sensor unico","25.34","29.50","Ver en Mapa"
"2024-06-15 12:58:11","Sensor unico","25.34","29.50","Ver en Mapa"
"2024-06-15 12:58:38","Sensor unico","25.34","29.60","Ver en Mapa"
"2024-06-15 12:59:38","Sensor unico","25.34","29.70","Ver en Mapa"
"2024-06-15 13:00:38","Sensor unico","25.34","29.80","Ver en Mapa"
"2024-06-15 13:01:38","Sensor unico","25.34","29.80","Ver en Mapa"
"2024-06-15 13:02:17","Sensor unico","25.34","29.90","Ver en Mapa"
"2024-06-15 13:02:20","Sensor unico","25.34","29.90","Ver en Mapa"
"2024-06-15 13:02:38","Sensor unico","25.34","30.00","Ver en Mapa"
"2024-06-15 13:03:23","Sensor unico","25.34","30.20","Ver en Mapa"
"2024-06-15 13:03:26","Sensor unico","25.34","30.20","Ver en Mapa"
"2024-06-15 13:03:38","Sensor unico","25.34","30.20","Ver en Mapa"
"2024-06-15 13:04:01","Sensor unico","25.34","30.20","Ver en Mapa"
"2024-06-15 13:16:45","Sensor unico","25.34","30.20","Ver en Mapa"
"2024-06-15 13:17:30","Sensor unico","25.34","30.50","Ver en Mapa"
"2024-06-15 13:17:39","Sensor unico","25.34","30.50","Ver en Mapa"
"2024-06-15 13:18:30","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:18:42","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:19:30","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:20:30","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:21:30","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:22:30","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:22:57","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:23:12","Sensor unico","25.34","30.70","Ver en Mapa"
"2024-06-15 13:23:30","Sensor unico","25.34","30.80","Ver en Mapa"
"2024-06-15 13:24:30","Sensor unico","24.68","30.80","Ver en Mapa"
"2024-06-15 13:25:30","Sensor unico","24.68","30.80","Ver en Mapa"
"2024-06-15 13:26:30","Sensor unico","24.68","30.80","Ver en Mapa"
"2024-06-15 13:27:30","Sensor unico","24.68","30.80","Ver en Mapa"
"2024-06-15 13:28:21","Sensor unico","24.68","30.80","Ver en Mapa"
"2024-06-15 13:28:30","Sensor unico","24.68","30.90","Ver en Mapa"
"2024-06-15 13:29:30","Sensor unico","24.68","31.20","Ver en Mapa"
"2024-06-15 13:30:30","Sensor unico","24.68","31.20","Ver en Mapa"
"2024-06-15 13:31:30","Sensor unico","24.68","31.20","Ver en Mapa"
"2024-06-15 13:32:30","Sensor unico","24.68","31.20","Ver en Mapa"
"2024-06-15 13:33:30","Sensor unico","24.68","31.20","Ver en Mapa"
"2024-06-15 13:33:54","Sensor unico","24.68","31.20","Ver en Mapa"
"2024-06-15 13:34:30","Sensor unico","24.68","31.40","Ver en Mapa"
"2024-06-15 13:34:42","Sensor unico","24.68","31.40","Ver en Mapa"
"2024-06-15 13:35:06","Sensor unico","24.68","31.50","Ver en Mapa"
"2024-06-15 13:35:30","Sensor unico","24.68","31.50","Ver en Mapa"
"2024-06-15 13:36:30","Sensor unico","24.68","31.50","Ver en Mapa"
"2024-06-15 13:36:48","Sensor unico","24.68","31.50","Ver en Mapa"
"2024-06-15 13:37:12","Sensor unico","24.68","31.60","Ver en Mapa"
"2024-06-15 13:37:18","Sensor unico","24.68","31.60","Ver en Mapa"
"2024-06-15 13:37:30","Sensor unico","24.68","31.60","Ver en Mapa"
"2024-06-15 13:38:06","Sensor unico","25.34","31.60","Ver en Mapa"
"2024-06-15 13:38:12","Sensor unico","25.34","31.60","Ver en Mapa"
"2024-06-15 13:38:29","Sensor unico","25.34","31.70","Ver en Mapa"
"2024-06-15 13:44:48","Sensor unico","26","31.70","Ver en Mapa"
"2024-06-15 13:45:24","Sensor unico","26","31.70","Ver en Mapa"
"2024-06-15 13:45:39","Sensor unico","26","31.70","Ver en Mapa"
"2024-06-15 13:46:06","Sensor unico","26","31.70","Ver en Mapa"
"2024-06-15 13:46:12","Sensor unico","26","31.70","Ver en Mapa"
"2024-06-15 13:46:39","Sensor unico","25.34","31.80","Ver en Mapa"
"2024-06-15 13:47:39","Sensor unico","25.34","31.80","Ver en Mapa"
"2024-06-15 13:48:39","Sensor unico","25.34","31.90","Ver en Mapa"
"2024-06-15 13:49:39","Sensor unico","25.34","31.90","Ver en Mapa"
"2024-06-15 13:50:30","Sensor unico","24.68","31.90","Ver en Mapa"
"2024-06-15 13:50:33","Sensor unico","24.68","31.90","Ver en Mapa"
"2024-06-15 13:50:39","Sensor unico","24.68","32.00","Ver en Mapa"
"2024-06-15 13:51:39","Sensor unico","24.68","32.00","Ver en Mapa"
"2024-06-15 13:51:51","Sensor unico","24.68","32.00","Ver en Mapa"
"2024-06-15 13:51:54","Sensor unico","24.68","32.10","Ver en Mapa"
"2024-06-15 13:52:39","Sensor unico","24.68","32.10","Ver en Mapa"
"2024-06-15 13:53:39","Sensor unico","24.68","32.10","Ver en Mapa"
"2024-06-15 13:54:39","Sensor unico","24.68","32.10","Ver en Mapa"
"2024-06-15 13:55:18","Sensor unico","24.68","32.20","Ver en Mapa"
"2024-06-15 13:55:36","Sensor unico","24.68","32.30","Ver en Mapa"
"2024-06-15 13:55:39","Sensor unico","24.68","32.30","Ver en Mapa"
"2024-06-15 13:56:06","Sensor unico","24.68","32.30","Ver en Mapa"
"2024-06-15 13:56:30","Sensor unico","24.68","32.40","Ver en Mapa"
"2024-06-15 13:56:33","Sensor unico","24.68","32.40","Ver en Mapa"
"2024-06-15 13:56:39","Sensor unico","24.68","32.40","Ver en Mapa"
"2024-06-15 13:57:39","Sensor unico","24.68","32.50","Ver en Mapa"
"2024-06-15 13:58:39","Sensor unico","25.34","32.50","Ver en Mapa"
"2024-06-15 13:59:39","Sensor unico","25.34","32.50","Ver en Mapa"
"2024-06-15 14:00:30","Sensor unico","25.34","32.60","Ver en Mapa"
"2024-06-15 14:00:39","Sensor unico","25.34","32.70","Ver en Mapa"
"2024-06-15 14:01:15","Sensor unico","25.34","32.70","Ver en Mapa"
"2024-06-15 14:01:39","Sensor unico","25.34","32.70","Ver en Mapa"
"2024-06-15 14:02:42","Sensor unico","24.68","32.70","Ver en Mapa"
"2024-06-15 14:03:39","Sensor unico","24.68","32.70","Ver en Mapa"
"2024-06-15 14:04:42","Sensor unico","24.68","32.70","Ver en Mapa"
"2024-06-15 14:05:42","Sensor unico","24.68","32.80","Ver en Mapa"
"2024-06-15 14:06:42","Sensor unico","24.01","32.80","Ver en Mapa"
"2024-06-15 14:07:09","Sensor unico","24.01","32.80","Ver en Mapa"
"2024-06-15 14:07:42","Sensor unico","24.01","32.90","Ver en Mapa"
"2024-06-15 14:08:39","Sensor unico","24.01","33.00","Ver en Mapa"
"2024-06-15 14:08:42","Sensor unico","24.01","33.00","Ver en Mapa"
"2024-06-15 14:08:45","Sensor unico","24.01","33.00","Ver en Mapa"
"2024-06-15 14:09:42","Sensor unico","24.68","33.10","Ver en Mapa"
"2024-06-15 14:10:42","Sensor unico","24.68","33.20","Ver en Mapa"
"2024-06-15 14:11:42","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:11:48","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:11:57","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:12:03","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:12:09","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:12:15","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:12:42","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:13:36","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:13:42","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:14:42","Sensor unico","24.68","33.30","Ver en Mapa"
"2024-06-15 14:15:42","Sensor unico","24.68","33.40","Ver en Mapa"
"2024-06-15 14:16:42","Sensor unico","24.68","33.40","Ver en Mapa"
"2024-06-15 14:17:42","Sensor unico","24.68","33.40","Ver en Mapa"
"2024-06-15 14:18:42","Sensor unico","24.68","33.40","Ver en Mapa"
"2024-06-15 14:19:21","Sensor unico","24.68","33.40","Ver en Mapa"
"2024-06-15 14:19:24","Sensor unico","24.68","33.40","Ver en Mapa"
"2024-06-15 14:19:42","Sensor unico","24.68","33.60","Ver en Mapa"
"2024-06-15 14:19:48","Sensor unico","24.68","33.60","Ver en Mapa"
"2024-06-15 14:20:42","Sensor unico","24.68","33.70","Ver en Mapa"
"2024-06-15 14:21:42","Sensor unico","24.68","33.70","Ver en Mapa"
"2024-06-15 14:22:42","Sensor unico","24.68","33.70","Ver en Mapa"
"2024-06-15 14:23:42","Sensor unico","24.68","33.80","Ver en Mapa"
"2024-06-15 14:24:33","Sensor unico","24.68","33.80","Ver en Mapa"
"2024-06-15 14:24:42","Sensor unico","24.68","33.80","Ver en Mapa"
"2024-06-15 14:25:33","Sensor unico","24.68","34.00","Ver en Mapa"
"2024-06-15 14:25:42","Sensor unico","24.68","34.00","Ver en Mapa"
"2024-06-15 14:26:42","Sensor unico","24.01","34.00","Ver en Mapa"
"2024-06-15 14:27:42","Sensor unico","24.01","34.00","Ver en Mapa"
"2024-06-15 14:28:15","Sensor unico","24.01","34.00","Ver en Mapa"
"2024-06-15 14:28:24","Sensor unico","24.01","34.10","Ver en Mapa"
"2024-06-15 14:28:42","Sensor unico","24.01","34.10","Ver en Mapa"
"2024-06-15 14:29:42","Sensor unico","24.01","34.20","Ver en Mapa"
"2024-06-15 14:29:45","Sensor unico","24.01","34.20","Ver en Mapa"
"2024-06-15 14:29:51","Sensor unico","24.01","34.20","Ver en Mapa"
"2024-06-15 14:30:42","Sensor unico","24.68","34.20","Ver en Mapa"
"2024-06-15 14:30:59","Sensor unico","24.68","34.20","Ver en Mapa"
"2024-06-15 14:34:56","Sensor unico","24.68","34.20","Ver en Mapa"
"2024-06-15 14:34:59","Sensor unico","24.68","34.20","Ver en Mapa"
"2024-06-15 14:35:14","Sensor unico","24.68","34.30","Ver en Mapa"
"2024-06-15 14:35:17","Sensor unico","24.68","34.30","Ver en Mapa"
"2024-06-15 14:35:47","Sensor unico","24.68","34.30","Ver en Mapa"
"2024-06-15 14:36:47","Sensor unico","24.68","34.30","Ver en Mapa"
"2024-06-15 14:37:47","Sensor unico","24.68","34.30","Ver en Mapa"
"2024-06-15 14:38:08","Sensor unico","24.68","34.40","Ver en Mapa"
"2024-06-15 14:38:14","Sensor unico","24.68","34.40","Ver en Mapa"
"2024-06-15 14:38:47","Sensor unico","24.01","34.50","Ver en Mapa"
"2024-06-15 14:39:01","Sensor unico","24.01","34.50","Ver en Mapa"
"2024-06-15 14:40:43","Sensor unico","24.01","34.50","Ver en Mapa"
"2024-06-15 14:41:16","Sensor unico","24.01","34.60","Ver en Mapa"
"2024-06-15 14:41:28","Sensor unico","24.01","34.60","Ver en Mapa"
"2024-06-15 14:42:28","Sensor unico","24.68","34.60","Ver en Mapa"
"2024-06-15 14:43:28","Sensor unico","24.68","34.60","Ver en Mapa"
"2024-06-15 14:44:28","Sensor unico","24.68","34.60","Ver en Mapa"
"2024-06-15 14:45:28","Sensor unico","24.68","34.60","Ver en Mapa"
"2024-06-15 14:46:28","Sensor unico","24.68","34.70","Ver en Mapa"
"2024-06-15 14:47:28","Sensor unico","24.68","34.70","Ver en Mapa"
"2024-06-15 14:48:28","Sensor unico","24.01","34.80","Ver en Mapa"
"2024-06-15 14:49:28","Sensor unico","24.01","34.80","Ver en Mapa"
"2024-06-15 14:50:28","Sensor unico","24.01","34.80","Ver en Mapa"
"2024-06-15 14:51:28","Sensor unico","24.01","34.80","Ver en Mapa"
"2024-06-15 14:52:19","Sensor unico","24.01","34.80","Ver en Mapa"
"2024-06-15 14:52:36","Sensor unico","24.01","34.90","Ver en Mapa"
"2024-06-15 14:57:13","Sensor unico","24.01","34.90","Ver en Mapa"
"2024-06-15 14:57:25","Sensor unico","24.01","34.90","Ver en Mapa"
"2024-06-15 14:57:28","Sensor unico","24.01","34.90","Ver en Mapa"
"2024-06-15 14:57:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 14:58:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 14:59:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 15:00:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 15:01:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 15:02:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 15:03:52","Sensor unico","24.01","35.00","Ver en Mapa"
"2024-06-15 15:04:52","Sensor unico","23.35","35.20","Ver en Mapa"
"2024-06-15 15:05:28","Sensor unico","23.35","35.30","Ver en Mapa"
"2024-06-15 15:05:52","Sensor unico","24.01","35.40","Ver en Mapa"
"2024-06-15 15:06:52","Sensor unico","24.01","35.40","Ver en Mapa"
"2024-06-15 15:07:52","Sensor unico","24.01","35.50","Ver en Mapa"
"2024-06-15 15:08:52","Sensor unico","24.01","35.50","Ver en Mapa"
"2024-06-15 15:09:52","Sensor unico","24.01","35.50","Ver en Mapa"
"2024-06-15 15:10:52","Sensor unico","24.01","35.50","Ver en Mapa"
"2024-06-15 15:11:52","Sensor unico","24.01","35.50","Ver en Mapa"
"2024-06-15 15:12:52","Sensor unico","24.01","35.50","Ver en Mapa"
"2024-06-15 15:13:34","Sensor unico","24.01","35.70","Ver en Mapa"
"2024-06-15 15:13:37","Sensor unico","24.01","35.70","Ver en Mapa"
"2024-06-15 15:13:52","Sensor unico","24.01","35.70","Ver en Mapa"
"2024-06-15 15:14:16","Sensor unico","24.01","35.70","Ver en Mapa"
"2024-06-15 15:14:52","Sensor unico","24.01","35.80","Ver en Mapa"
"2024-06-15 15:15:52","Sensor unico","24.01","35.80","Ver en Mapa"
"2024-06-15 15:16:52","Sensor unico","24.01","35.80","Ver en Mapa"
"2024-06-15 15:17:52","Sensor unico","24.01","35.80","Ver en Mapa"
"2024-06-15 15:18:49","Sensor unico","24.01","35.80","Ver en Mapa"
"2024-06-15 15:18:52","Sensor unico","24.01","35.80","Ver en Mapa"
"2024-06-15 15:19:52","Sensor unico","24.01","35.90","Ver en Mapa"
"2024-06-15 15:20:52","Sensor unico","24.01","35.90","Ver en Mapa"
"2024-06-15 15:21:52","Sensor unico","24.01","35.90","Ver en Mapa"
"2024-06-15 15:22:52","Sensor unico","24.01","35.90","Ver en Mapa"
"2024-06-15 15:23:52","Sensor unico","24.01","35.90","Ver en Mapa"
"2024-06-15 15:23:55","Sensor unico","24.01","35.90","Ver en Mapa"
"2024-06-15 15:24:19","Sensor unico","24.01","36.00","Ver en Mapa"
"2024-06-15 15:24:52","Sensor unico","24.01","36.10","Ver en Mapa"
"2024-06-15 15:25:46","Sensor unico","24.01","36.10","Ver en Mapa"
"2024-06-15 15:25:52","Sensor unico","24.01","36.10","Ver en Mapa"
"2024-06-15 15:26:52","Sensor unico","24.01","36.30","Ver en Mapa"
"2024-06-15 15:27:52","Sensor unico","24.01","36.30","Ver en Mapa"
"2024-06-15 15:28:52","Sensor unico","24.01","36.30","Ver en Mapa"
"2024-06-15 15:29:19","Sensor unico","24.01","36.30","Ver en Mapa"
"2024-06-15 15:29:43","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:29:52","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:30:52","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:31:52","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:32:52","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:32:55","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:33:22","Sensor unico","24.01","36.40","Ver en Mapa"
"2024-06-15 15:33:52","Sensor unico","24.01","36.50","Ver en Mapa"
"2024-06-15 15:34:52","Sensor unico","24.01","36.50","Ver en Mapa"
"2024-06-15 15:35:52","Sensor unico","24.01","36.50","Ver en Mapa"
